0, 0, 0.097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0.097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.001, 0.097, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0, 0.001, 0, 0, 0.188, 0, 0, 0, 0, 0, 0, 0,business
0, 0.009, 0, 0, 0, 0, 0.216, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0.113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.015, 0, 0, 0, 0, 0.215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0,business
0, 0, 0, 0, 0, 0, 0.198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.009, 0, 0, 0, 0, 0.26299999999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.009, 0, 0, 0, 0, 0.126, 0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.008, 0.001, 0.002, 0, 0, 0.18800000000000003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0, 0.059, 0, 0.001, 0,business
0, 0, 0.012, 0, 0, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0,business
0, 0, 0.001, 0, 0, 0, 0.16100000000000003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0,business
0, 0.009, 0.001, 0, 0, 0, 0.193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.108, 0, 0, 0, 0, 0, 0, 0,business
0, 0.008, 0, 0, 0, 0, 0.215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0,business
0, 0, 0, 0, 0, 0, 0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0.001, 0, 0, 0, 0.128, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.009, 0, 0, 0, 0, 0.099, 0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.048, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0.17300000000000001, 0, 0, 0, 0, 0, 0, 0, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0.034,business
0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0.038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0.026, 0.068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.057, 0.013, 0, 0, 0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.019, 0, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0, 0,business
0.033, 0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0, 0, 0, 0, 0, 0, 0, 0,business
0.048, 0.013, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0.198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024, 0,business
0, 0, 0, 0, 0, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.012, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.019999999999999997, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.003, 0.005, 0, 0, 0, 0, 0, 0, 0.04, 0, 0, 0.006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.025999999999999995, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.026, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.019999999999999997, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.144, 0, 0,business
0, 0, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07200000000000001, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0.067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.057, 0, 0,business
0, 0, 0.003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0, 0, 0, 0, 0, 0, 0, 0.095, 0, 0,business
0, 0.011, 0, 0, 0.026, 0, 0, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11499999999999999, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.088, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.108, 0, 0, 0, 0, 0.057, 0, 0,business
0, 0, 0.003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0, 0, 0, 0, 0, 0, 0, 0.155, 0, 0,business
0, 0, 0.003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0, 0, 0, 0, 0, 0, 0, 0.197, 0, 0,business
0, 0, 0.003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0, 0, 0, 0, 0, 0, 0, 0.155, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.042, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.127, 0, 0,business
0.009, 0, 0, 0, 0, 0.002, 0, 0, 0.007, 0, 0, 0.017, 0, 0, 0, 0, 0, 0.044, 0, 0, 0, 0.11499999999999999, 0, 0,business
0.007, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018, 0, 0.009999999999999998, 0, 0, 0.34199999999999997, 0, 0, 0, 0, 0, 0, 0,business
0, 0.005, 0, 0, 0, 0, 0, 0, 0.04, 0, 0, 0.006, 0, 0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.029, 0.013999999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.115, 0, 0.001, 0, 0, 0.221, 0, 0, 0, 0, 0, 0, 0,business
0.007, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008, 0, 0.009999999999999998, 0, 0, 0.34199999999999997, 0, 0, 0, 0, 0, 0, 0,business
0, 0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.113, 0, 0.018, 0, 0, 0.11599999999999999, 0, 0, 0, 0, 0, 0, 0,business
0, 0.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0.019, 0, 0, 0.052, 0, 0, 0, 0, 0, 0, 0,business
0, 0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0.012, 0, 0.16899999999999998, 0, 0, 0, 0, 0, 0, 0,business
0.007, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018, 0, 0.001, 0, 0, 0.34199999999999997, 0, 0, 0, 0, 0, 0, 0,business
0, 0.025, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0.084, 0, 0.019, 0.007, 0, 0.052, 0, 0, 0, 0, 0, 0, 0.034,business
0, 0.067, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0.068, 0, 0, 0.007, 0, 0.091, 0, 0, 0, 0.009, 0, 0, 0.034,business
0, 0.067, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0.068, 0, 0, 0, 0, 0.091, 0, 0, 0, 0.009, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0.179, 0.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006,business
0, 0, 0, 0, 0, 0, 0.142, 0.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0.023, 0, 0, 0.097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0.023, 0, 0, 0.135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0.156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006,business
0, 0, 0, 0, 0, 0, 0.156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006,business
0, 0, 0, 0, 0, 0, 0.146, 0.011, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.009, 0, 0, 0, 0, 0.179, 0.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006,business
0, 0, 0, 0, 0, 0, 0.119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0.07300000000000001, 0.011, 0, 0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0.023, 0, 0, 0.092, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.029, 0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.019, 0, 0, 0.025, 0, 0, 0, 0, 0, 0, 0,business
0, 0.024, 0.013, 0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0, 0, 0, 0, 0, 0, 0, 0.024, 0,business
0.029, 0.013, 0.013, 0, 0, 0, 0, 0.021, 0, 0, 0, 0, 0, 0, 0.006, 0, 0, 0, 0, 0, 0, 0, 0.024, 0,business
0.006, 0.01, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.029, 0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.035, 0.027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.046, 0, 0.009000000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.048, 0, 0.009000000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0, 0, 0, 0.052, 0, 0, 0, 0, 0, 0, 0,business
0.011, 0, 0.013, 0.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0, 0, 0, 0.048, 0, 0, 0, 0, 0,business
0.029, 0.037, 0, 0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.048, 0, 0.009000000000000001, 0.07500000000000001, 0, 0, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.021,business
0, 0.034, 0.013000000000000001, 0.040999999999999995, 0, 0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.014, 0, 0.08, 0, 0, 0, 0, 0, 0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0.033, 0, 0, 0, 0, 0, 0,business
0, 0.024, 0.013, 0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017, 0.006, 0, 0, 0, 0, 0, 0, 0, 0.024, 0,business
0, 0.027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.029, 0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.027, 0.012, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.044, 0, 0.004, 0, 0, 0, 0, 0, 0, 0.031, 0.001, 0, 0, 0, 0, 0.052, 0, 0, 0, 0, 0, 0, 0,business
0, 0.024, 0, 0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.014, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0, 0.028, 0, 0, 0.188, 0, 0, 0, 0, 0, 0, 0,business
0, 0.006, 0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.012, 0, 0, 0, 0, 0, 0, 0.024, 0,business
0.029, 0.049, 0, 0.004, 0, 0.027, 0, 0, 0, 0, 0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.033, 0.017, 0.004, 0.042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.01, 0, 0, 0, 0.004, 0, 0.078, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0.228, 0, 0, 0, 0.003, 0, 0,business
0, 0, 0, 0, 0, 0.004, 0, 0, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0.29300000000000004, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0.004, 0, 0, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0.199, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0.008, 0.004, 0, 0, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0.29300000000000004, 0, 0, 0, 0, 0, 0,business
0, 0.01, 0.006, 0.002, 0, 0.001, 0, 0, 0, 0.054, 0, 0, 0, 0, 0, 0, 0, 0.30600000000000005, 0, 0, 0, 0, 0, 0,business
0, 0.008, 0, 0, 0.008, 0, 0, 0, 0, 0, 0, 0.051, 0, 0, 0, 0, 0, 0.109, 0, 0, 0, 0, 0, 0,business
0, 0.004, 0.016, 0, 0.008, 0.003, 0, 0, 0, 0, 0, 0, 0, 0.027, 0, 0, 0, 0.109, 0, 0, 0, 0, 0, 0,business
0, 0.024, 0, 0, 0, 0, 0, 0.078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.389, 0, 0, 0, 0.003, 0, 0,business
0, 0.024, 0.006, 0, 0, 0.023, 0, 0.078, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0.123, 0, 0, 0, 0.003, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.238, 0, 0, 0, 0, 0, 0,business
0.004, 0.01, 0, 0, 0, 0.009, 0, 0.078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14200000000000002, 0, 0, 0, 0.003, 0, 0,business
0.018000000000000002, 0.014, 0, 0, 0, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.199, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.132, 0, 0, 0, 0, 0, 0,business
0, 0.004, 0, 0, 0.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.152, 0, 0, 0, 0, 0.047, 0,business
0, 0, 0, 0.002, 0, 0.001, 0, 0, 0, 0.054, 0, 0, 0, 0, 0, 0, 0, 0.246, 0, 0, 0, 0, 0, 0,business
0, 0.063, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0.14600000000000002, 0, 0.001, 0, 0, 0.364, 0, 0, 0, 0, 0, 0, 0,business
0, 0.063, 0.10400000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0.14600000000000002, 0, 0.001, 0, 0, 0.364, 0, 0, 0, 0, 0, 0, 0,business
0, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.115, 0, 0.038, 0, 0, 0.221, 0, 0, 0, 0, 0, 0, 0,business
0, 0.063, 0.10400000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0.063, 0, 0.001, 0, 0, 0.4719999999999999, 0, 0, 0, 0, 0, 0, 0,business
0, 0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0, 0, 0.143, 0, 0, 0, 0, 0, 0, 0,business
0, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08800000000000001, 0, 0.001, 0, 0, 0.188, 0, 0, 0, 0, 0, 0, 0,business
0.007, 0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14400000000000002, 0, 0, 0, 0, 0.176, 0, 0, 0, 0, 0, 0, 0,business
0, 0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.045, 0, 0, 0, 0, 0.091, 0, 0, 0, 0.009, 0, 0, 0,business
0.003, 0.019, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0.03, 0, 0, 0, 0, 0.091, 0, 0, 0, 0, 0, 0, 0,business
0, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.118, 0, 0.001, 0, 0, 0.32399999999999995, 0, 0, 0, 0, 0, 0, 0,business
0, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16399999999999998, 0, 0.045, 0, 0, 0.091, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0.023, 0, 0, 0, 0, 0, 0, 0.067, 0, 0, 0.16399999999999998, 0, 0, 0, 0, 0.091, 0.042, 0, 0, 0, 0, 0, 0,business
0, 0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03, 0, 0, 0, 0, 0.091, 0, 0, 0, 0, 0, 0, 0,business
0, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.034999999999999996, 0, 0.001, 0, 0, 0.279, 0, 0, 0, 0, 0, 0, 0,business
0, 0.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0.019, 0, 0, 0.052, 0, 0, 0, 0, 0, 0, 0,business
0, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03, 0, 0, 0, 0, 0.091, 0, 0, 0, 0, 0, 0, 0,business
0, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.191, 0, 0, 0, 0, 0.124, 0, 0, 0, 0, 0, 0, 0,business
0.007, 0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08199999999999999, 0, 0, 0, 0, 0.143, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0, 0, 0.021, 0, 0, 0.037, 0, 0, 0, 0, 0, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.009, 0.007, 0, 0, 0, 0.002, 0, 0, 0.007, 0, 0, 0.017, 0, 0, 0, 0, 0, 0.044, 0, 0, 0, 0, 0, 0,business
0.009, 0, 0, 0, 0, 0.002, 0, 0, 0.007, 0, 0, 0.017, 0, 0, 0, 0, 0, 0.044, 0, 0, 0, 0, 0, 0,business
0, 0, 0.001, 0, 0, 0, 0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0,business
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.074, 0, 0, 0, 0, 0.022, 0, 0, 0, 0, 0, 0, 0, 0.047, 0,business
0, 0, 0.001, 0, 0, 0, 0.035, 0, 0, 0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0,business
0, 0.047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.051, 0, 0, 0, 0, 0, 0.013, 0.043, 0, 0, 0, 0, 0,business
0, 0.039, 0, 0, 0, 0, 0, 0, 0, 0.029, 0, 0.005, 0, 0.001, 0, 0, 0.188, 0, 0, 0, 0, 0, 0, 0,business
0, 0.05, 0, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0, 0.009, 0, 0, 0, 0,business
0.018, 0.031, 0, 0, 0, 0, 0, 0, 0.12, 0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0.026000000000000002, 0.033, 0, 0, 0, 0, 0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
0, 0, 0.019999999999999997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.073, 0, 0,business
0, 0.01, 0.009, 0, 0, 0, 0, 0.101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033, 0, 0, 0, 0.076, 0, 0,business
0.009, 0, 0.026, 0.058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,business
