0.018, 0.045, 0.008, 0.026, 0.023, 0, 0, 0, 0, 0, 0.001, 0, 0, 0.04, 0,tech
0.011, 0.062, 0, 0, 0.094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.038, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0, 0, 0,tech
0, 0.093, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.036, 0, 0, 0.023, 0, 0, 0, 0, 0, 0.047, 0, 0, 0, 0.067,tech
0, 0.072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.040999999999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.036, 0, 0, 0, 0, 0, 0, 0.021, 0, 0.047, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.096, 0, 0, 0, 0.039, 0, 0, 0, 0, 0, 0,tech
0.014, 0.056999999999999995, 0, 0, 0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.037000000000000005, 0.037, 0.118, 0.001, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.008, 0, 0.018, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22,tech
0.006, 0.009, 0, 0, 0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.153,tech
0, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10300000000000001,tech
0.006, 0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10300000000000001,tech
0, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.153,tech
0, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.153,tech
0, 0.018999999999999996, 0, 0, 0.003, 0, 0, 0.005, 0, 0, 0, 0, 0, 0, 0.22000000000000003,tech
0, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10300000000000001,tech
0.006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.007, 0, 0, 0.256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.015, 0, 0, 0.139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0.049, 0, 0.207, 0, 0, 0, 0, 0.006, 0, 0, 0.008, 0, 0,tech
0, 0.024, 0, 0, 0.172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.004, 0.022, 0, 0, 0.132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.021, 0.049, 0, 0.254, 0, 0, 0, 0, 0.006, 0, 0, 0.008, 0, 0,tech
0.014, 0, 0.049, 0, 0.166, 0.045, 0, 0, 0, 0.006, 0, 0, 0.008, 0, 0,tech
0, 0.015, 0.049, 0, 0.185, 0, 0, 0, 0, 0.011, 0, 0, 0.008, 0, 0,tech
0.001, 0, 0, 0.004, 0.132, 0, 0.015, 0.007, 0, 0, 0.066, 0, 0, 0, 0,tech
0, 0.007, 0, 0, 0.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0.049, 0, 0.18700000000000003, 0, 0, 0, 0, 0.023, 0, 0, 0.008, 0, 0.051,tech
0.004, 0.032, 0, 0, 0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.021, 0, 0, 0.179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.035, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.021, 0.049, 0, 0.227, 0, 0, 0, 0, 0.006, 0, 0, 0.008, 0, 0,tech
0, 0, 0, 0, 0.165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.014, 0.015, 0, 0, 0.128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0.002, 0, 0.02, 0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.021, 0.049, 0, 0.263, 0, 0, 0, 0, 0.006, 0, 0, 0.008, 0, 0,tech
0, 0, 0.006, 0.026, 0.091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.007, 0.004, 0.002, 0, 0.22799999999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.007, 0.049, 0, 0.21600000000000003, 0, 0, 0, 0, 0.006, 0, 0, 0.008, 0, 0,tech
0, 0.053, 0.01, 0, 0, 0, 0, 0.035, 0, 0, 0.008, 0, 0, 0, 0,tech
0, 0.063, 0.01, 0, 0, 0, 0, 0.035, 0, 0, 0.008, 0, 0, 0, 0,tech
0, 0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.02, 0, 0, 0, 0, 0.079, 0.078, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.039, 0, 0, 0, 0, 0, 0, 0.08, 0, 0, 0, 0, 0, 0,tech
0.001, 0.045, 0, 0.036, 0.016, 0, 0.008, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0,tech
0, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.02, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.197, 0, 0, 0,tech
0, 0.051000000000000004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0,tech
0, 0, 0, 0, 0.032, 0, 0, 0, 0, 0.005, 0.01, 0.018000000000000002, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.074, 0, 0, 0,tech
0, 0, 0, 0.005, 0, 0.026, 0, 0, 0, 0.011, 0, 0.233, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0.079, 0.078, 0, 0, 0.01, 0.026, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.076, 0, 0, 0,tech
0.041, 0, 0, 0, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.041, 0, 0, 0, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0.006, 0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0.001, 0, 0, 0.083, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.015, 0, 0, 0, 0, 0, 0, 0, 0.017, 0, 0, 0, 0, 0.051,tech
0, 0.015, 0.006, 0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.003, 0.118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.11, 0, 0, 0, 0.045, 0, 0.017, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.049, 0, 0, 0, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.089, 0, 0, 0, 0, 0, 0, 0.019, 0, 0, 0, 0, 0, 0,tech
0, 0.146, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.05499999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.14100000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.006, 0.049999999999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.067,tech
0, 0.155, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.067,tech
0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.07999999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.12499999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.157, 0, 0, 0.04, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.05499999999999999, 0, 0, 0, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.132, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.179, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.11, 0, 0, 0.04, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.126, 0, 0, 0.04, 0, 0, 0, 0, 0, 0.019, 0, 0, 0, 0,tech
0, 0.14900000000000002, 0, 0, 0.032, 0.03, 0, 0, 0, 0, 0, 0, 0, 0.074, 0,tech
0, 0.19, 0, 0, 0.04, 0, 0.079, 0.078, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.09599999999999999, 0, 0, 0, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.132, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.11599999999999999, 0, 0, 0.04, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0.067,tech
0.011, 0.027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0,tech
0, 0.095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0,tech
0, 0.095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0,tech
0, 0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0,tech
0.005, 0.111, 0, 0, 0.034, 0, 0, 0, 0, 0, 0.013, 0.031, 0, 0, 0,tech
0.037000000000000005, 0.044, 0.118, 0.001, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0,tech
0.002, 0.078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.037000000000000005, 0.023, 0.118, 0.001, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0,tech
0.002, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.002, 0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.012, 0.05, 0, 0, 0.005, 0, 0, 0, 0, 0, 0.013, 0, 0, 0, 0,tech
0.002, 0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.037000000000000005, 0.037, 0.118, 0.001, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0,tech
0.037000000000000005, 0.03, 0.118, 0.001, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0,tech
0.002, 0.023, 0, 0, 0, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.042, 0.037, 0.118, 0.001, 0.005, 0, 0, 0.002, 0, 0, 0.013, 0, 0, 0, 0,tech
0.037000000000000005, 0.037, 0.118, 0.001, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0,tech
0.002, 0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.027, 0, 0, 0, 0.025, 0, 0.018, 0, 0, 0.031, 0, 0, 0, 0, 0,tech
0.005, 0, 0, 0, 0, 0, 0, 0.004, 0, 0, 0, 0, 0, 0, 0,tech
0.005, 0, 0, 0, 0.086, 0, 0.018, 0.004, 0, 0, 0, 0, 0, 0, 0,tech
0.019, 0, 0, 0, 0, 0, 0, 0.004, 0, 0, 0, 0, 0, 0, 0,tech
0.041, 0, 0, 0, 0.07100000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.004, 0, 0, 0, 0.039, 0, 0, 0, 0, 0, 0,tech
0, 0.015, 0, 0, 0.008, 0, 0.018, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.067,tech
0, 0.14100000000000001, 0, 0, 0.04, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0.067,tech
0.012, 0.044, 0, 0, 0, 0.076, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.067,tech
0, 0.226, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.126, 0, 0, 0.04, 0.067, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.04000000000000001, 0.023, 0.118, 0.012, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0,tech
0.027, 0, 0, 0, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.027, 0, 0, 0, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.027, 0, 0, 0, 0.017, 0, 0, 0, 0.08, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017, 0, 0, 0, 0, 0.051,tech
0.041, 0, 0.009, 0, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0, 0.076, 0, 0.005, 0,tech
0, 0, 0, 0, 0.108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.014, 0, 0, 0, 0.186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.035, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.018, 0, 0, 0.092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.023, 0, 0, 0, 0.20600000000000002, 0, 0, 0, 0, 0, 0.047, 0, 0, 0, 0,tech
0.014, 0, 0, 0, 0.104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0.002, 0, 0.121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.014, 0.021, 0, 0, 0.226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.014, 0.021, 0, 0, 0.14500000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.021, 0.049, 0, 0.247, 0, 0, 0, 0, 0.006, 0, 0, 0.008, 0, 0,tech
0.005, 0.043, 0, 0, 0.007, 0, 0, 0.016, 0.021, 0, 0.013, 0, 0, 0, 0,tech
0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031, 0.02, 0, 0,tech
0.002, 0.036, 0, 0, 0.096, 0, 0, 0, 0.039, 0, 0, 0, 0, 0, 0,tech
0, 0.08299999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.006, 0.009, 0, 0, 0, 0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0.10300000000000001,tech
0, 0, 0, 0, 0.052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.006, 0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.153,tech
0, 0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.012, 0, 0, 0, 0.08399999999999999, 0.054, 0, 0, 0, 0, 0, 0, 0.018, 0, 0,tech
0.031, 0, 0, 0, 0.069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.267, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0, 0.076, 0, 0.005, 0,tech
0, 0, 0, 0, 0.027, 0, 0, 0, 0, 0, 0, 0.06999999999999999, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.01, 0.277, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.29100000000000004, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.01, 0.243, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05399999999999999, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.036, 0, 0, 0,tech
0, 0, 0, 0, 0.035, 0, 0, 0, 0, 0, 0, 0.06999999999999999, 0, 0, 0,tech
0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.026, 0, 0, 0,tech
0, 0, 0, 0, 0.067, 0, 0, 0, 0, 0.005, 0, 0.05399999999999999, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0,tech
0, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.076, 0, 0, 0,tech
0, 0.014, 0, 0, 0.029, 0, 0, 0, 0, 0, 0.01, 0.062, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.28700000000000003, 0, 0, 0,tech
0.007, 0.004, 0.002, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.273, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.267, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.249, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.273, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.267, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.273, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.28700000000000003, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.273, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.28700000000000003, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.251, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.251, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0, 0.28700000000000003, 0, 0, 0,tech
0, 0.007, 0, 0, 0.029, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0,tech
0, 0, 0, 0, 0.032, 0, 0, 0, 0, 0.005, 0, 0.048, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05399999999999999, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05399999999999999, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.055999999999999994, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.076, 0, 0, 0,tech
0, 0, 0, 0, 0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0, 0, 0, 0.027, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.093, 0, 0, 0.094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.021, 0.089, 0, 0, 0.062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.014, 0, 0, 0, 0.128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.003, 0, 0, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.22699999999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0.013, 0, 0, 0, 0.149, 0, 0, 0.003, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.057999999999999996, 0, 0, 0.11499999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0, 0, 0, 0.091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.038, 0, 0, 0, 0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
0, 0.14500000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.067,tech
0.021, 0.112, 0, 0, 0.008, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0,tech
0, 0.108, 0, 0, 0, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0,tech
